gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000103550	KNOP1	5.732680012135387	0.13330500836912537	0.7419826172484489	0.9999998138389083	16:19701937-19718235:-	protein_coding	400506	2148.4	50.17687581455967	0.12960626900871933	11252	FALSE
ENSG00000072786	STK10	3.538624599064827	0.11216002160519639	0.7420744939117915	0.9999998138389083	5:172042079-172188224:-	protein_coding	6793	1024	54.42504882812499	0.12955249543402833	11251	FALSE
ENSG00000153531	ADPRHL1	2.7982181731147304	-0.08845451379636617	0.7422179595222564	0.9999998138389083	13:113399610-113453524:-	protein_coding	113622	3454	59.16328894035901	-0.12946854119304613	4379	FALSE
ENSG00000160345	C9orf116	2.4518875746432984	-0.10738260491244421	0.7423345518450233	0.9999998138389083	9:135495181-135501734:-	protein_coding	138162	723.8	57.9994473611495	-0.1294003248084773	4380	FALSE
ENSG00000112964	GHR	6.482444671772547	0.133875558944934	0.7423380730165867	0.9999998138389083	5:42423439-42721878:+	protein_coding	2690	3472.230769230769	40.30439309687854	0.12939826479153588	11250	FALSE
ENSG00000147133	TAF1	5.488925754851235	0.11136275801330374	0.7424160011652399	0.9999998138389083	X:71366264-71532374:+	protein_coding	6872	1991.1	45.3442820551454	0.12935267641354847	11249	FALSE
ENSG00000259943	AL050341.2	2.6617879026402202	-0.09245337664941441	0.742437370848472	0.9999998138389083	1:40256427-40257967:-	lncRNA	NA	1541	40.4282933160286	-0.12934017587217075	4381	FALSE
ENSG00000075407	ZNF37A	4.617037310813477	0.1292916264834165	0.7424417578464012	0.9999998138389083	10:38094334-38150293:+	protein_coding	7587	3752.8333333333335	42.021583692321364	0.12933760967138577	11248	FALSE
ENSG00000101558	VAPA	7.65296043720174	-0.15447784923245225	0.742480171764763	0.9999998138389083	18:9914016-9960021:+	protein_coding	9218	1790.6666666666667	40.524944154877126	-0.1293151398668205	4382	FALSE
ENSG00000184489	PTP4A3	3.1228846159046726	0.09281145873469056	0.7425020551035837	0.9999998138389083	8:141391995-141432454:+	protein_coding	11156	1955.1666666666667	62.8505668740943	0.1293023399650787	11247	FALSE
ENSG00000144026	ZNF514	4.060475921405781	-0.14170802410741692	0.742502543516659	0.9999998138389083	2:95145000-95165413:-	protein_coding	84874	3772.75	45.099728314889674	-0.12930205428905628	4383	FALSE
ENSG00000255967	HADHAP2	2.9498237366767928	-0.09723289149802995	0.7425047316225605	0.9999998138389083	12:8634367-8637608:+	processed_pseudogene	NA	2285	46.9146608315098	-0.12930077445381946	4384	FALSE
ENSG00000106477	CEP41	3.346609980607445	-0.16495330340496103	0.7425334250532665	0.9999998138389083	7:130393771-130442433:-	protein_coding	95681	2087.527777777778	46.12580005588748	-0.1292839918565939	4385	FALSE
ENSG00000077935	SMC1B	6.123241622254457	-0.11818367820979438	0.7426355173833118	0.9999998138389083	22:45344063-45413619:-	protein_coding	27127	3934.5	39.992375142966075	-0.1292242839885039	4386	FALSE
ENSG00000115415	STAT1	7.676346510962269	-0.14793313679205605	0.7426652910775378	0.9999998138389083	2:190908460-191020960:-	protein_coding	6772	2753.0666666666666	45.091534289035266	-0.12920687263177902	4387	FALSE
ENSG00000259592	PRELID1P4	2.1969359157703923	0.13133160737033234	0.7426947881212793	0.9999998138389083	15:35121573-35122084:-	processed_pseudogene	NA	512	55.078125	0.12918962374578769	11246	FALSE
ENSG00000219201	AC138392.1	3.9112336414682534	0.08786118245624921	0.7427026495107732	0.9999998138389083	1:77810861-77811781:-	processed_pseudogene	NA	921	41.1509229098806	0.12918502678339788	11245	FALSE
ENSG00000176454	LPCAT4	5.573900839392724	0.13610356495683795	0.7427252271495709	0.9999998138389083	15:34358633-34367196:-	protein_coding	254531	1069.1	55.07436161257131	0.1291718247369047	11244	FALSE
ENSG00000179222	MAGED1	7.972969194852663	-0.1495147066216735	0.7428258489798953	0.9999998138389083	X:51803007-51902354:+	protein_coding	9500	2221	53.11121116614138	-0.12911299201625587	4388	FALSE
ENSG00000196204	RNF216P1	3.0838078683660566	-0.09945310228764649	0.7429615892121232	0.9999998138389083	7:4973988-5040675:+	lncRNA	441191	1109	51.29245566576493	-0.12903363849302973	4389	FALSE
ENSG00000150907	FOXO1	2.722140045358338	-0.14250523881595575	0.7429995442615787	0.9999998138389083	13:40555667-40666641:-	protein_coding	2308	1739.25	48.84289205117152	-0.12901145262534972	4390	FALSE
ENSG00000174840	PDE12	5.643547463583708	0.1361392499731387	0.7430257246472788	0.9999998138389083	3:57556274-57566848:+	protein_coding	201626	5910	42.83417935702199	0.1289961500631622	11243	FALSE
ENSG00000167674	HDGFL2	6.732522940877993	-0.1719074256220121	0.7430685142924601	0.9999998138389083	19:4472297-4502208:+	protein_coding	84717	1259.3	62.83649646629079	-0.12897114046914987	4391	FALSE
ENSG00000041357	PSMA4	6.970510031902625	-0.0963500248302579	0.7431406777444881	0.9999998138389083	15:78540405-78552417:+	protein_coding	5685	1101.142857142857	41.64504411001556	-0.12892896580194502	4392	FALSE
ENSG00000197771	MCMBP	8.027208437102534	0.16327825967886125	0.7432892041429675	0.9999998138389083	10:119829404-119892556:-	protein_coding	79892	2625	42.78857142857143	0.12884217503397505	11242	FALSE
ENSG00000118058	KMT2A	6.416506097678688	-0.10410182603260545	0.7434851944365333	0.9999998138389083	11:118436490-118526832:+	protein_coding	4297	3328.125	46.306103286384975	-0.12872767547899674	4393	FALSE
ENSG00000152082	MZT2B	6.154387888592237	0.1551396434599712	0.7435733429854541	0.9999998138389083	2:130181737-130190729:+	protein_coding	80097	506.55555555555554	66.4400087738539	0.12867618802579228	11241	FALSE
ENSG00000141428	C18orf21	3.830616730927455	0.1318238111329538	0.7435794164058805	0.9999998138389083	18:35972625-35979286:+	protein_coding	83608	747.875	45.077720207253904	0.1286726407735536	11240	FALSE
ENSG00000118276	B4GALT6	2.422395002027297	0.12200970240678727	0.7436251205903462	0.9999998138389083	18:31622247-31685836:-	protein_coding	9331	2404.8	37.30871590153028	0.128645947639387	11239	FALSE
ENSG00000219375	AL139095.1	1.4972664915871392	0.08970386841597514	0.7437489784897496	0.9999998138389083	6:7331286-7331676:-	processed_pseudogene	NA	391	47.3145780051151	0.12857361774953802	11238	FALSE
ENSG00000239306	RBM14	6.7496108865187425	-0.17947371559357864	0.7438218884370026	0.9999998138389083	11:66616626-66629934:+	protein_coding	10432	1228.2222222222222	56.12447982630721	-0.1285310458109539	4394	FALSE
ENSG00000163155	LYSMD1	4.242283939467892	-0.14090929336806865	0.7438824677376314	0.9999998138389083	1:151159748-151165948:-	protein_coding	388695	1732.5	50.41847041847042	-0.1284956768804456	4395	FALSE
ENSG00000281207	SLFNL1-AS1	0.8454438892048568	-0.0873201398562963	0.7440146113612338	0.9999998138389083	1:41014590-41043890:+	lncRNA	100507178	4800	56.1666666666667	-0.1284185354605097	4396	FALSE
ENSG00000158467	AHCYL2	4.3963408662873995	0.09780377035247477	0.7441519415118361	0.9999998138389083	7:129225023-129430211:+	protein_coding	23382	1664.8333333333333	46.22084292721995	0.12833838082101767	11237	FALSE
ENSG00000269765	AC011492.1	1.5834427320993025	-0.10080941161350024	0.7441530956646236	0.9999998138389083	19:15515342-15516836:-	unprocessed_pseudogene	NA	315	45.3968253968254	-0.12833770724648236	4397	FALSE
ENSG00000188158	NHS	2.8130998125452855	-0.09536289281317734	0.744160101411738	0.9999998138389083	X:17375200-17735994:+	protein_coding	4810	6261.285714285715	44.411234570718015	-0.1283336186483037	4398	FALSE
ENSG00000244879	GABPB1-AS1	6.394957803068329	0.14498821822409794	0.7442781214614046	0.9999998138389083	15:50354959-50372202:+	lncRNA	NA	2722.7272727272725	43.83973288814692	0.12826474718875114	11236	FALSE
ENSG00000263513	FAM72C	3.6022020835597184	0.11333277643154306	0.7443379812141437	0.9999998138389083	1:143955364-143971965:-	protein_coding	554282	1977.5	44.07079646017698	0.12822981976821607	11235	FALSE
ENSG00000119403	PHF19	6.120590751384568	-0.1641031320381384	0.7443556793421885	0.9999998138389083	9:120855651-120894896:-	protein_coding	26147	1359.642857142857	56.821644339374835	-0.12821949366882587	4399	FALSE
ENSG00000149262	INTS4	5.010796023494857	-0.14941583017453783	0.7443834767703199	0.9999998138389083	11:77878720-77994671:-	protein_coding	92105	1388	45.48074403982184	-0.12820327555620298	4400	FALSE
ENSG00000114127	XRN1	5.713782734855972	-0.1026788133099607	0.7445589368235834	0.9999998138389083	3:142306607-142448062:-	protein_coding	54464	2225.5714285714284	38.0993645291739	-0.1281009192359265	4401	FALSE
ENSG00000101310	SEC23B	8.10278920510593	0.15067482065853735	0.7445766695766866	0.9999998138389083	20:18507520-18561415:+	protein_coding	10483	1767.6363636363637	46.939930055544124	0.128090576004875	11234	FALSE
ENSG00000056097	ZFR	7.142383578720194	0.12615385835548754	0.744600560127968	0.9999998138389083	5:32354350-32444740:-	protein_coding	51663	2058.8571428571427	40.32750485706357	0.1280766414181984	11233	FALSE
ENSG00000268204	AC008763.1	1.307245079629768	0.10731556534972561	0.7446272304226826	0.9999998138389083	19:7633766-7636990:-	lncRNA	NA	843	58.4816132858837	0.12806108602512825	11232	FALSE
ENSG00000267041	ZNF850	3.6374399429909743	-0.09676385404123802	0.744637388978266	0.9999998138389083	19:36714383-36772825:-	protein_coding	342892	5286.666666666667	42.12484237074397	-0.12805516121555902	4402	FALSE
ENSG00000049239	H6PD	5.555950691392179	-0.10106574976106551	0.7447172881202567	0.9999998138389083	1:9234774-9271337:+	protein_coding	9563	5812.666666666667	56.35967427457278	-0.12800856417988685	4403	FALSE
ENSG00000197162	ZNF785	4.9154443744791285	-0.0969481794207427	0.7447416607583757	0.9999998138389083	16:30573740-30585769:-	protein_coding	146540	1785	55.378151260504204	-0.12799435109633273	4404	FALSE
ENSG00000033100	CHPF2	5.306145567798251	0.14706063191634217	0.7448383008822552	0.9999998138389083	7:151232489-151238827:+	protein_coding	54480	2004.25	62.06810527628789	0.12793799927411298	11231	FALSE
ENSG00000106144	CASP2	6.2513608342705185	-0.1412976593823649	0.7449020317458647	0.9999998138389083	7:143288215-143307696:+	protein_coding	835	2623.8571428571427	47.596232373278184	-0.12790084117104872	4405	FALSE
ENSG00000110906	KCTD10	5.9567082087278616	-0.16714502070232498	0.744985669965492	0.9999998138389083	12:109448655-109477359:-	protein_coding	83892	1571.6875	50.264445063029385	-0.1278520809628038	4406	FALSE
ENSG00000086848	ALG9	3.034076851609978	-0.1021611301843785	0.7450380319924165	0.9999998138389083	11:111782195-111871581:-	protein_coding	79796	1590.764705882353	44.880375697962506	-0.12782155723444422	4407	FALSE
ENSG00000163788	SNRK	3.9441999281117393	-0.10672471614650349	0.745471029599075	0.9999998138389083	3:43286512-43424764:+	protein_coding	54861	2337	45.662173727000436	-0.12756922938031062	4408	FALSE
ENSG00000174516	PELI3	4.507477886580946	-0.13966344937491598	0.7455903716240437	0.9999998138389083	11:66466327-66477337:+	protein_coding	246330	1775.888888888889	63.08577863980481	-0.12749970899305998	4409	FALSE
ENSG00000167702	KIFC2	6.1791560863612895	-0.08738563436055438	0.7456519199495284	0.9999998138389083	8:144466043-144474202:+	protein_coding	90990	1777.5555555555557	67.8522315289411	-0.12746385955625872	4410	FALSE
ENSG00000173085	COQ2	4.040720860348334	-0.10285405830589193	0.7456734221536938	0.9999998138389083	4:83261536-83284914:-	protein_coding	27235	1273.3333333333333	47.64397905759163	-0.12745133608018705	4411	FALSE
ENSG00000255836	AC131206.1	1.442263645861657	0.10316250472020885	0.7457119310761935	0.9999998138389083	12:7438780-7439990:-	processed_pseudogene	NA	1211	46.242774566474	0.1274289083253306	11230	FALSE
ENSG00000126756	UXT	5.422183141765697	-0.13958975348356703	0.7457661444964653	0.9999998138389083	X:47651796-47659180:-	protein_coding	8409	668.8	52.42224880382775	-0.12739733616927265	4412	FALSE
ENSG00000243859	RPL5P17	4.3333500331156065	-0.08721929228987135	0.7459169247263226	0.9999998138389083	5:85464434-85465310:+	processed_pseudogene	NA	877	42.1892816419612	-0.12730953866941325	4413	FALSE
ENSG00000083817	ZNF416	2.463775046908584	0.08887875538562612	0.7459195645874594	0.9999998138389083	19:57571566-57578911:-	protein_coding	55659	2545	49.0373280943026	0.12730800166836398	11229	FALSE
ENSG00000092010	PSME1	7.165593137230714	-0.12585717201288193	0.7459322208441341	0.9999998138389083	14:24136163-24138967:+	protein_coding	5720	870.3	52.32678386763184	-0.1273006329170052	4414	FALSE
ENSG00000085224	ATRX	6.4000592752497525	-0.10437388113667043	0.7460078606555391	0.9999998138389083	X:77504880-77786233:-	protein_coding	546	2731.88	36.69268049841135	-0.12725659635931647	4415	FALSE
ENSG00000173473	SMARCC1	7.235343880563906	0.17145320803723052	0.74605967525204	0.9999998138389083	3:47585269-47782106:-	protein_coding	6599	1752.125	46.70756938003853	0.12722643312231832	11228	FALSE
ENSG00000153214	TMEM87B	6.6865625681328105	-0.15969041302983839	0.7463113732184966	0.9999998138389083	2:112055269-112119318:+	protein_coding	84910	2288.285714285714	37.8137095767262	-0.12707994001112208	4416	FALSE
ENSG00000091164	TXNL1	6.685685967885016	-0.1253597131654132	0.7463735571349421	0.9999998138389083	18:56597209-56651600:-	protein_coding	9352	1769.5454545454545	41.07372206524533	-0.1270437553733035	4417	FALSE
ENSG00000122692	SMU1	6.981120801187091	-0.10106274552291672	0.7464038775250081	0.9999998138389083	9:33041765-33076674:-	protein_coding	55234	7136	43.511771300448395	-0.12702611312096113	4418	FALSE
ENSG00000049541	RFC2	6.452012131833666	-0.17790398606832963	0.7466176902394249	0.9999998138389083	7:74231499-74254458:-	protein_coding	5982	969.2307692307693	52.69047619047618	-0.12690172418422824	4419	FALSE
ENSG00000134262	AP4B1	3.607428233445305	0.1136163655574642	0.7467188550519375	0.9999998138389083	1:113894194-113905201:-	protein_coding	10717	1428.2857142857142	47.039407881576324	0.12684288236448876	11227	FALSE
ENSG00000188483	IER5L	4.065592460353699	0.11034825802105325	0.7468013373792347	0.9999998138389083	9:129175552-129178261:-	protein_coding	389792	2710	64.9815498154982	0.12679491298340148	11226	FALSE
ENSG00000184068	SREBF2-AS1	3.6398260803560976	-0.08807761488928675	0.7468996268198105	0.9999998138389083	22:41831215-41834665:-	lncRNA	112637020	2989	57.5443292070927	-0.1267377575516837	4420	FALSE
ENSG00000156587	UBE2L6	3.9415044766106484	-0.11596132320637778	0.7469502884691616	0.9999998138389083	11:57551656-57568284:-	protein_coding	9246	938.6	55.167270402727475	-0.12670830067714692	4421	FALSE
ENSG00000230091	TMEM254-AS1	3.098539212473818	-0.09514674783474837	0.7469729054630887	0.9999998138389083	10:80046860-80078912:-	lncRNA	NA	2403	49.049798862532946	-0.126695150823526	4422	FALSE
ENSG00000150433	TMEM218	3.561990610614875	-0.18040537202165968	0.7471085693976897	0.9999998138389083	11:125096545-125111763:-	protein_coding	219854	1129.7058823529412	48.52382192137464	-0.12661628216831042	4423	FALSE
ENSG00000150527	MIA2	6.0391143294216025	-0.1697075973454736	0.7471745028836596	0.9999998138389083	14:39230231-39388513:+	protein_coding	4253	2358.5789473684213	39.58449557048179	-0.12657795670015898	4424	FALSE
ENSG00000213946	DNAJB1P1	3.017589064249709	0.09918895975125458	0.7472962236641617	0.9999998138389083	2:191881182-191882205:-	processed_pseudogene	NA	1024	54.98046875	0.126507212372441	11225	FALSE
ENSG00000132256	TRIM5	2.6706371860826277	-0.12589214272789426	0.7473327485157971	0.9999998138389083	11:5663195-5938619:-	protein_coding	85363	1540.8181818181818	45.52480972328753	-0.12648598631324368	4425	FALSE
ENSG00000104147	OIP5	4.165516010745193	0.12207585866002008	0.7473806955740913	0.9999998138389083	15:41309273-41332591:-	protein_coding	11339	843	48.63582443653617	0.12645812392539924	11224	FALSE
ENSG00000141664	ZCCHC2	5.324001209500525	0.11870699705013489	0.7474059042495985	0.9999998138389083	18:62523025-62587709:+	protein_coding	54877	2348.090909090909	49.11920709280266	0.1264434756957841	11223	FALSE
ENSG00000241322	CDRT1	2.5802018810732315	0.09227935743999956	0.7474130289101454	0.9999998138389083	17:15565483-15619704:-	protein_coding	374286	1953.5	46.12234450985413	0.12643933579536895	11222	FALSE
ENSG00000180900	SCRIB	7.327928829611396	0.17227211183711164	0.7474707701926065	0.9999998138389083	8:143790920-143815773:-	protein_coding	23513	2707.6	66.88949623282613	0.12640578573565403	11221	FALSE
ENSG00000065802	ASB1	5.6127516788168075	-0.14534184411391868	0.7474758258111751	0.9999998138389083	2:238426742-238452250:+	protein_coding	51665	1413.5555555555557	55.38437352617516	-0.12640284833674922	4426	FALSE
ENSG00000225345	SNX18P3	1.3867499976949809	-0.08967706876143622	0.7474937980275947	0.9999998138389083	9:38566260-38568211:-	transcribed_unprocessed_pseudogene	NA	1292.5	46.8085106382979	-0.12639240633940757	4427	FALSE
ENSG00000110172	CHORDC1	6.130665810061303	0.15884610839875263	0.7476182123196289	0.9999998138389083	11:90200429-90223077:-	protein_coding	26973	1924.4545454545455	37.08252633567954	0.12632012755326832	11220	FALSE
ENSG00000141965	FEM1A	1.8106409832309134	-0.09342089029849694	0.7476677731018598	0.9999998138389083	19:4791734-4801273:+	protein_coding	55527	9540	55.125786163522	-0.12629133844608822	4428	FALSE
ENSG00000178458	H3P16	4.998980250378475	0.10703139321545838	0.747790077902977	0.9999998138389083	4:139698144-139698554:-	processed_pseudogene	NA	411	51.338199513382	0.12622030160567418	11219	FALSE
ENSG00000225402	AC010878.1	1.2888826137942355	0.08574657953099915	0.747794524774686	0.9999998138389083	2:37816915-37817961:+	processed_pseudogene	NA	1047	41.5472779369628	0.12621771900106393	11218	FALSE
ENSG00000229785	SLC25A38P1	1.894621265178255	-0.1069845454850935	0.7478717429293089	0.9999998138389083	1:172748560-172749502:+	processed_pseudogene	NA	943	49.5227995758218	-0.12617287555007567	4429	FALSE
ENSG00000168661	ZNF30	3.857385865014563	-0.13064673126270104	0.7478828060178974	0.9999998138389083	19:34926903-34945170:+	protein_coding	90075	1901	44.8974224092583	-0.12616645118274852	4430	FALSE
ENSG00000162949	CAPN13	5.414058944231197	-0.1376967774522306	0.7479919430486233	0.9999998138389083	2:30722771-30820542:-	protein_coding	92291	1469	51.307984051346885	-0.12610308008790352	4431	FALSE
ENSG00000169071	ROR2	4.744286444580536	-0.1317982864978795	0.7482047035326798	0.9999998138389083	9:91563091-91950228:-	protein_coding	4920	1712	56.9071261682243	-0.1259795659695866	4432	FALSE
ENSG00000206140	TMEM191C	3.4682867457377147	-0.10420799264208493	0.7483862209878568	0.9999998138389083	22:21466423-21471269:+	protein_coding	645426	1150.5714285714287	62.863173578346164	-0.12587421716885897	4433	FALSE
ENSG00000278817	AC007325.4	5.373138609433563	-0.11166647799915388	0.7484775975912846	0.9999998138389083	KI270734.1:131494-137392:+	protein_coding	102724770	1213	64.7155812036274	-0.12582119383540602	4434	FALSE
ENSG00000148334	PTGES2	6.474726022004732	0.16307555268702423	0.7485794238781985	0.9999998138389083	9:128120693-128128462:-	protein_coding	80142	1062.357142857143	63.76655684797956	0.12576211446307298	11217	FALSE
ENSG00000145191	EIF2B5	8.127236495706356	-0.1681104805582785	0.7488200274202933	0.9999998138389083	3:184135038-184146127:+	protein_coding	8893	2334.3225806451615	51.36393786965895	-0.1256225487760857	4435	FALSE
ENSG00000214765	SEPTIN7P2	3.718571099484493	-0.12191849752327288	0.7490665566754531	0.9999998138389083	7:45723780-45768985:-	transcribed_unprocessed_pseudogene	NA	1109.5555555555557	42.689765671940705	-0.1254795922969408	4436	FALSE
ENSG00000181227	DLSTP1	3.8127044858443337	0.09236242141878112	0.749096522375264	0.9999998138389083	1:75743423-75744776:-	processed_pseudogene	NA	1354	50.5908419497784	0.1254622191040515	11216	FALSE
ENSG00000255291	HMGB1P40	3.192778478509494	-0.15117851009397837	0.7491040949469795	0.9999998138389083	11:20574186-20575042:+	processed_pseudogene	NA	540	43.5185185185185	-0.12545782886943024	4437	FALSE
ENSG00000059378	PARP12	4.0509800448822055	0.10799927235852239	0.7491220196707523	0.9999998138389083	7:140023749-140062951:-	protein_coding	64761	1215.25	50.64801481176711	0.12544743710206135	11215	FALSE
ENSG00000005801	ZNF195	5.1601278791763585	0.13516959740797507	0.7491275294709553	0.9999998138389083	11:3339261-3379222:-	protein_coding	7748	1413.5483870967741	42.681424007302596	0.12544424287340175	11214	FALSE
ENSG00000113048	MRPS27	6.603716579256945	0.16771933112677986	0.7491403050749161	0.9999998138389083	5:72219403-72320646:-	protein_coding	23107	1135	44.785242290748904	0.12543683648827436	11213	FALSE
ENSG00000011198	ABHD5	5.716377601386699	-0.154644172397698	0.7491999716351262	0.9999998138389083	3:43690108-43734371:+	protein_coding	51099	1766.75	42.30932503183813	-0.1254022477392834	4438	FALSE
ENSG00000106603	COA1	5.766005385522976	-0.1152616956645953	0.7493624955887327	0.9999998138389083	7:43608456-43729717:-	protein_coding	55744	1228.4736842105262	46.103423160961405	-0.1253080464523182	4439	FALSE
ENSG00000108443	RPS6KB1	6.521081227566837	0.1327122185691898	0.7493975825818324	0.9999998138389083	17:59893046-59950574:+	protein_coding	6198	1846.5	40.89719288744474	0.12528771219373402	11212	FALSE
ENSG00000163931	TKT	9.535523022342336	0.17287459841846115	0.7494299786043903	0.9999998138389083	3:53224712-53256052:-	protein_coding	7086	2028.2857142857142	57.656007888435	0.12526893830112754	11211	FALSE
ENSG00000178082	TWF1P1	4.244748116836865	0.0854595614375727	0.7495710084116487	0.9999998138389083	17:29203426-29204474:-	processed_pseudogene	NA	1049	39.4661582459485	0.12518721925252457	11210	FALSE
ENSG00000270194	AC097359.2	1.0600912920919217	0.08467440780481834	0.7497283659293266	0.9999998138389083	3:37241789-37244177:-	lncRNA	152048	2389	53.4114692339891	0.12509605733645365	11209	FALSE
ENSG00000163904	SENP2	6.002374750445609	-0.11778383155833416	0.74974337778983	0.9999998138389083	3:185582496-185633551:+	protein_coding	59343	1166.6153846153845	44.771198734010284	-0.12508736151646602	4440	FALSE
ENSG00000184860	SDR42E1	5.238944101168614	-0.11064155740988205	0.7497850247149914	0.9999998138389083	16:81988855-82011481:-	protein_coding	93517	4417	45.2494151384801	-0.12506323789231824	4441	FALSE
ENSG00000122591	FAM126A	1.6023462983745045	0.09092182065690539	0.7498239775928938	0.9999998138389083	7:22889371-23014130:-	protein_coding	84668	2909.4444444444443	39.22856597288524	0.12504067598464094	11208	FALSE
ENSG00000205352	PRR13	5.642557335988669	-0.14999545014989127	0.7498760445119692	0.9999998138389083	12:53441678-53446645:+	protein_coding	54458	795.4615384615385	51.37800986364955	-0.125010520119708	4442	FALSE
ENSG00000106479	ZNF862	3.665248426703583	-0.11037682302937098	0.7498808681122892	0.9999998138389083	7:149838375-149867479:+	protein_coding	643641	1669.5	56.274333632824224	-0.12500772651631237	4443	FALSE
ENSG00000231584	FAHD2CP	2.0056948347724077	-0.10713571994293722	0.7500085115674183	0.9999998138389083	2:96010551-96023380:+	transcribed_unprocessed_pseudogene	NA	913.2	58.8480070083224	-0.12493380793391756	4444	FALSE
ENSG00000248873	SERBP1P6	3.438981777168646	0.15514057510174156	0.7501233165268036	0.9999998138389083	5:42465400-42468868:-	processed_pseudogene	NA	932	47.3175965665236	0.1248673348953222	11207	FALSE
ENSG00000226243	RPL37AP1	3.0651088395373303	-0.09248814633579816	0.7502655385615892	0.9999998138389083	20:44466564-44466842:-	processed_pseudogene	NA	279	53.0465949820789	-0.12478500124576472	4445	FALSE
ENSG00000213315	AL122020.1	4.81165997878695	-0.12014413237416846	0.7502674468731387	0.9999998138389083	14:90766531-90766989:+	processed_pseudogene	NA	459	49.8910675381264	-0.1247838966126993	4446	FALSE
ENSG00000198276	UCKL1	5.375555494011208	0.14428598680449733	0.7502774146165826	0.9999998138389083	20:63939829-63956416:-	protein_coding	54963	1303.4285714285713	61.058746163963164	0.124778126793901	11206	FALSE
ENSG00000224189	HAGLR	1.0546129190385607	0.08627532584678677	0.7504847407428609	0.9999998138389083	2:176164051-176188958:-	lncRNA	401022	1934.8823529411766	48.83409844039766	0.1246581336386255	11205	FALSE
ENSG00000241255	AL136126.1	4.372599018222447	-0.09000996671723	0.7505520152828308	0.9999998138389083	11:33237008-33237409:+	processed_pseudogene	NA	402	44.52736318407959	-0.12461920459657001	4447	FALSE
ENSG00000186205	MTARC1	4.5833428571475165	0.13671093518236135	0.7505753559664452	0.9999998138389083	1:220786913-220819659:+	protein_coding	64757	1904.857142857143	45.74771261436927	0.12460569910690597	11204	FALSE
ENSG00000100994	PYGB	7.423625483284318	0.16421442279874834	0.7506233876027929	0.9999998138389083	20:25248085-25298012:+	protein_coding	5834	1858.6666666666667	58.24964131994259	0.1245779081502201	11203	FALSE
ENSG00000108306	FBXL20	4.483262802974577	-0.1526984686768591	0.7508120663017331	0.9999998138389083	17:39252663-39402523:-	protein_coding	84961	2788.6666666666665	46.01362658379151	-0.1244687564474004	4448	FALSE
ENSG00000224877	NDUFAF8	4.945712412810956	0.13155642914115273	0.750910487976993	0.9999998138389083	17:81239305-81241310:+	protein_coding	284184	472.5	60.52910052910051	0.1244118298328211	11202	FALSE
ENSG00000196378	ZNF34	3.4393147781397135	-0.11550102255314902	0.7509900317276127	0.9999998138389083	8:144772224-144787345:-	protein_coding	80778	1649.6	51.28516003879726	-0.12436582756896529	4449	FALSE
ENSG00000092108	SCFD1	6.4214501429712385	-0.14767631315830893	0.7510465707604304	0.9999998138389083	14:30622311-30735850:+	protein_coding	23256	1095.25	38.077303507570576	-0.12433313250689321	4450	FALSE
ENSG00000040933	INPP4A	4.849400808643155	0.13587403041537055	0.751132572304057	0.9999998138389083	2:98444854-98594392:+	protein_coding	3631	3858.2	50.007775646674624	0.12428340475498632	11201	FALSE
ENSG00000267254	ZNF790-AS1	2.2997838974226004	-0.08514878060782391	0.7511717516746307	0.9999998138389083	19:36797502-36831596:+	lncRNA	284408	1761.4444444444443	44.39538257743015	-0.12426075237467044	4451	FALSE
ENSG00000166002	SMCO4	1.9422914694720348	0.09019856881249902	0.7511743287421707	0.9999998138389083	11:93478472-93543391:-	protein_coding	56935	542.8333333333334	53.60761436905129	0.12425926243007415	11200	FALSE
ENSG00000126461	SCAF1	6.470745761938595	-0.12174611549520066	0.7513220291702979	0.9999998138389083	19:49642209-49658642:+	protein_coding	58506	1459.5	66.83795820486468	-0.12417387722327589	4452	FALSE
ENSG00000071994	PDCD2	6.645197484596974	0.14229239632669363	0.7514554698336011	0.9999998138389083	6:170575295-170584692:-	protein_coding	5134	1404.1333333333334	46.67647896685973	0.1240967499786574	11199	FALSE
ENSG00000185896	LAMP1	6.656105647289932	-0.12222029965992955	0.7514922611392493	0.9999998138389083	13:113297239-113323672:+	protein_coding	3916	2789	52.7548703238915	-0.12407548741483176	4453	FALSE
ENSG00000108389	MTMR4	5.386166560559063	0.09905364998936408	0.7516163619264593	0.9999998138389083	17:58489529-58517905:-	protein_coding	9110	1652.4	50.605180343742425	0.12400377431787979	11198	FALSE
ENSG00000178053	MLF1	4.282964336935682	-0.10148382960119284	0.7516203401469167	0.9999998138389083	3:158571163-158607252:+	protein_coding	4291	1511.409090909091	38.055998315840135	-0.12400147565235352	4454	FALSE
ENSG00000162407	PLPP3	2.8652328490550865	-0.0858517497348933	0.7517292508774754	0.9999998138389083	1:56494761-56645301:-	protein_coding	8613	1450.2	48.60019307681696	-0.12393855039575738	4455	FALSE
ENSG00000076242	MLH1	6.85275821466486	-0.16143010159271287	0.7518331043129214	0.9999998138389083	3:36993350-37050846:+	protein_coding	4292	1698.842105263158	45.5434041762191	-0.1238785555789719	4456	FALSE
ENSG00000215784	FAM72D	3.5414916463117683	0.10753564523736885	0.7518452986364645	0.9999998138389083	1:145095974-145112696:+	protein_coding	728833	2423	41.972761040033	0.12387151161609385	11197	FALSE
